Gene Name	deltaFC_Female	interaction_padj_Female	FC_Female_6hr_TGvsDMSO	padj_Female_6hr_TGvsDMSO	FC_Female_12hr_TGvsDMSO	padj_Female_12hr_TGvsDMSO
Mdm4	-0.108522958	0.791820036	0.453047682	0.001300726	0.344524724	0.038751601
Mdn1	-0.064825953	0.875479034	0.341699223	0.010470159	0.27687327	0.077080364
Mdp1	0.068630514	0.788030342	0.058502493	0.586301176	0.127133007	0.248192147
Me1	0.336855718	0.066474744	-0.304681364	0.000965805	0.032174354	0.812180437
Me2	0.218258536	0.295849404	-0.304994272	0.001014104	-0.086735736	0.482010379
Me3	0.475110771	0.62462935	-0.147775831	0.754577395	0.327334939	0.507663724
Mea1	0.526255845	0.018125308	0.253996557	0.043487899	0.780252402	3.75E-09
Meaf6	-0.004857479	0.986956821	0.054786237	0.595822138	0.049928759	0.666327672
Mecom	-1.182151106	0.112363929	-0.70979167	0.060047582	-1.891942777	5.10E-06
Mecp2	-0.21510542	0.299184514	-0.15666121	0.114346208	-0.37176663	0.000388743
Mecr	-0.109722288	0.683945082	0.367729008	0.000166468	0.258006719	0.027255968
Med1	-0.056637668	0.849992795	0.054920852	0.658067526	-0.001716816	0.991716051
Med10	0.343591849	0.016061592	0.471046164	1.05E-10	0.814638013	3.45E-22
Med11	-0.125389858	0.752721036	-0.051510888	0.771781156	-0.176900746	0.315126548
Med12	0.007123146	0.983820944	-0.232633408	0.027158255	-0.225510262	0.063424036
Med12l	-0.071944825	0.815078269	-0.448799461	1.19E-05	-0.520744286	8.36E-06
Med13	-0.260661442	0.282329514	0.069897934	0.604928177	-0.190763508	0.153991362
Med13l	-0.06691479	0.804560577	0.028596888	0.815241334	-0.038317902	0.771149112
Med14	0.033966196	0.90012463	-0.024780006	0.824298841	0.009186191	0.944174493
Med15	-0.171060018	0.404257391	0.225851447	0.012138614	0.054791429	0.648857068
Med16	-0.0786154	0.799186259	-0.106080024	0.382427144	-0.184695424	0.155782477
Med17	-0.151488011	0.549877121	0.1364855	0.221954587	-0.015002511	0.921858061
Med18	0.011621566	0.985344731	-0.35372624	0.069031253	-0.342104674	0.128256568
Med19	0.065528539	0.815076829	0.340145803	0.000282995	0.405674342	0.000180776
Med20	-0.114765626	0.660946339	0.412190212	1.53E-05	0.297424586	0.008588553
Med21	0.314502429	0.320584164	0.077483592	0.658285362	0.391986021	0.017143111
Med22	0.353370593	0.010768053	0.281203024	0.000172011	0.634573617	1.54E-14
Med23	-0.056569126	0.804592652	-0.109766411	0.204645345	-0.166335538	0.077064751
Med24	-0.068980652	0.799294363	0.040850175	0.730386425	-0.028130477	0.834900937
Med25	-0.183037766	0.420352228	-0.057859337	0.630588742	-0.240897104	0.034659124
Med26	-0.152125348	0.672889304	0.423170228	0.001429767	0.271044879	0.092698667
Med27	-0.025410069	0.945266737	0.369575679	0.000851696	0.34416561	0.008379928
Med28	0.04920633	0.877572469	-0.126966283	0.260272923	-0.077759953	0.566696404
Med29	0.132180768	0.642318799	0.361223138	0.000645662	0.493403906	4.51E-05
Med30	0.444083034	0.07089434	0.01688746	0.920677807	0.460970494	0.001212139
Med31	0.075340575	0.827219265	0.446317604	0.000102271	0.521658179	6.98E-05
Med4	-0.106827729	0.724876191	0.025455675	0.860319113	-0.081372054	0.573067872
Med6	0.361553528	0.240067732	-0.092867642	0.593204966	0.268685886	0.119044756
Med7	0.090292475	0.738207217	0.490050565	7.60E-08	0.580343041	2.45E-08
Med8	0.081306478	0.747846032	0.464796512	3.38E-08	0.54610299	1.79E-08
Med9	0.184510989	0.356825072	0.056982491	0.596599086	0.24149348	0.018795884
Med9os	0.080649179	0.937990499	0.189165366	0.635518431	0.269814545	0.512136196
Medag	-0.641821257	0.444660061	-1.177458241	0.000575586	-1.819279498	4.54E-06
Mef2a	-0.158235825	0.518608767	0.179741581	0.085153207	0.021505756	0.884847375
Mef2c	-0.700909771	0.112179634	-0.991972391	1.81E-06	-1.692882162	1.39E-12
Mef2d	-0.055620983	0.838247109	0.114777639	0.256988798	0.059156656	0.630991691
Mefv	-1.368966983	NA	-2.886800806	0.296066762	-4.255767789	0.144147724
Meg3	-0.566009066	0.149321704	-0.198104707	0.36119511	-0.764113773	0.000349239
Megf10	-0.273377254	NA	-1.090823343	0.494673402	-1.364200597	0.424107506
Megf6	-1.985485337	NA	-1.83185401	0.051585305	-3.817339347	0.007640351
Megf8	-0.243313513	0.155572477	-0.522205999	2.50E-11	-0.765519512	7.23E-18
Megf9	-0.037799407	0.869825826	0.320794864	7.07E-06	0.282995457	0.000677751
Mei4	1.619787767	0.08259968	1.723273428	5.49E-05	3.343061195	5.87E-10
Meig1	0.527272135	0.449225858	0.044060315	0.91173672	0.57133245	0.103449675
Meikin	0.375636051	0.817988046	0.893645177	0.176840827	1.269281228	0.037440574
Meis1	0.026186252	0.952358545	0.172810174	0.230586586	0.198996427	0.219523396
Meis2	-0.102058584	0.563477571	-0.447030941	1.24E-11	-0.549089525	4.63E-13
Meis3	0.005841519	0.983854028	-0.013373826	0.906985033	-0.007532307	0.954918901
Melk	-0.333591178	NA	-0.741779187	0.580595811	-1.075370365	0.498627322
Memo1	-0.131313332	0.712014535	-0.082900139	0.597808808	-0.214213471	0.172671658
Men1	0.084607028	0.753862644	0.172428798	0.082407469	0.257035826	0.01898792
Meox1	-0.519475389	0.155236982	-0.202742105	0.295188722	-0.722217494	0.000349231
Meox2	0.626332536	NA	-1.863466779	0.032599472	-1.237134243	0.248410349
Mep1a	-1.16387534	0.346636322	-0.684589034	0.276856857	-1.848464374	0.002273033
Mepce	-0.03211141	0.8934014	0.023862575	0.807198356	-0.008248835	0.943496446
Mertk	-0.663418074	0.445620161	-0.690246197	0.07272823	-1.353664271	0.001094281
Mesdc1	-0.101697479	0.709372846	0.391042137	4.50E-05	0.289344659	0.011210664
Mesdc2	0.061161767	0.789921762	0.167910977	0.041245885	0.229072744	0.012577187
Mesp1	-0.094547168	0.957180924	-1.844633716	0.000504919	-1.939180885	0.000676031
Mesp2	0.173512908	0.841183188	-1.46947616	4.62E-08	-1.295963251	8.68E-05
Mest	-0.513628278	0.096333979	-0.878683055	8.88E-10	-1.392311333	2.13E-16
Met	0.134525089	0.514015099	-0.167836091	0.052894411	-0.033311001	0.778547816
Metap1	-0.002344369	0.99257133	0.297640004	1.38E-05	0.295295635	0.000204084
Metap1d	-0.30240864	0.128357133	-0.165603954	0.113369242	-0.468012594	1.46E-05
Metap2	-0.026493789	0.886973173	0.114108552	0.061781937	0.087614763	0.227771485
Metrn	1.752173597	1.13E-09	0.77606166	6.84E-06	2.528235257	4.71E-36
Metrnl	0.341864972	0.557832544	0.92148306	4.44E-05	1.263348032	8.06E-07
Mettl1	-0.025889979	0.919217195	0.690232243	1.49E-20	0.664342264	1.19E-14
Mettl10	-0.030350132	0.947581507	-0.186481921	0.225608204	-0.216832052	0.208198323
Mettl13	0.068793916	0.779053105	0.186649883	0.03121144	0.255443799	0.00921769
Mettl14	-0.343721331	0.22417291	-0.235169512	0.089444244	-0.578890843	9.22E-05
Mettl15	0.500299227	0.247488532	-0.395029551	0.05829906	0.105269676	0.700556349
Mettl16	-0.178455017	0.410377015	0.658029723	3.90E-14	0.479574707	3.67E-06
Mettl17	-0.065946093	0.86722094	0.811360549	1.71E-11	0.745414455	7.34E-08
Mettl18	0.082400081	0.847616945	-0.332161715	0.022912361	-0.249761634	0.149774893
Mettl2	0.182815912	0.624616083	0.537550853	0.00011654	0.720366764	5.94E-06
Mettl20	0.042222879	0.970682234	-0.595694711	0.100008687	-0.553471831	0.187518413
Mettl21a	0.049821073	0.907424524	0.01626988	0.930006832	0.066090953	0.7240549
Mettl21b	0.294399486	0.451995707	0.934315985	4.38E-09	1.228715471	2.64E-12
Mettl22	0.221731277	0.602724229	0.379248631	0.024248875	0.600979908	0.001378757
Mettl23	0.093350816	0.817988046	-0.321013264	0.024524569	-0.227662448	0.181726678
Mettl24	0.87235607	NA	1.410691139	0.227202606	2.28304721	0.106475697
Mettl25	-0.007614684	0.98666308	0.678840007	3.77E-08	0.671225323	3.12E-06
Mettl3	-0.279105849	0.176948497	0.776601713	3.33E-17	0.497495864	5.76E-06
Mettl4	-0.010538441	0.987853395	0.185625738	0.422165811	0.175087297	0.503190306
Mettl5	0.13580056	0.732339804	0.323095165	0.025426148	0.458895725	0.004486291
Mettl6	-0.110335485	0.752721036	0.686698121	4.68E-09	0.576362636	1.89E-05
Mettl7a1	0.086755407	0.73822171	-0.250398883	0.006798685	-0.163643476	0.140689729
Mettl7a2	0.314654745	NA	-0.117142726	0.958186863	0.197512019	0.939365426
Mettl7a3	2.389486578	NA	-1.745484365	0.347752718	0.644002213	0.744521684
Mettl8	0.059624731	0.890739207	-0.135192034	0.387682285	-0.075567303	0.686578679
Mettl9	0.31313887	0.014159768	0.802768342	1.73E-35	1.115907212	1.64E-51
Mex3a	0.453264153	0.28302749	0.215759514	0.31787866	0.669023668	0.002107524
Mex3b	0.040568849	0.943963375	-0.258922954	0.171967273	-0.218354105	0.321099704
Mex3c	0.256220078	0.189012043	0.623350823	6.28E-13	0.879570901	1.22E-18
Mex3d	0.175333498	0.526204778	-0.064249707	0.638943712	0.111083791	0.448127833
Mfap1a	0.264748099	0.510255321	0.015608527	0.943815587	0.280356626	0.159314202
Mfap1b	0.05487784	0.909959954	0.337080722	0.033265088	0.391958563	0.030475564
Mfap2	-0.53197956	0.703848264	-2.7330156	1.74E-10	-3.26499516	4.97E-08
Mfap3	0.021934951	0.943963375	0.015066261	0.905697226	0.037001212	0.780631871
Mfap3l	0.314215731	0.500936469	-0.574231155	0.002014049	-0.260015425	0.284302885
Mfap5	-2.45102307	NA	0.599370752	0.71037366	-1.851652318	0.264281565
Mff	0.180491265	0.274067129	0.204382954	0.006764824	0.384874219	3.61E-06
Mfge8	0.690791259	0.00844462	-0.230967999	0.140403497	0.45982326	0.006201912
Mfhas1	0.468401671	0.023245356	-0.045126848	0.748895065	0.423274823	0.000819655
Mfi2	-1.325333191	5.57E-12	-0.879517094	1.12E-14	-2.204850285	7.97E-59
Mfn1	0.16563275	0.370786234	-0.082962212	0.368896325	0.082670538	0.431604811
Mfn2	0.106130068	0.414498322	-0.1880983	0.000608346	-0.081968232	0.237881682
Mfng	-0.028044456	0.974790338	-1.446170413	1.88E-09	-1.47421487	2.06E-07
Mfsd1	0.496936996	0.003818847	-0.39880626	2.51E-05	0.098130735	0.439619842
Mfsd10	0.565242505	0.011758474	0.508364059	2.25E-05	1.073606564	6.46E-16
Mfsd11	0.184499674	0.133930065	0.340517599	3.01E-09	0.525017273	5.29E-16
Mfsd12	-0.033522231	0.944692848	0.018539672	0.925090634	-0.014982559	0.947975292
Mfsd2a	0.841874681	0.218908801	2.085850887	1.09E-11	2.927725568	6.99E-18
Mfsd2b	-0.018880253	0.986433004	0.156592888	0.69884673	0.137712635	0.755002748
Mfsd3	0.26255017	0.442209479	0.075310291	0.677412248	0.337860461	0.047120578
Mfsd4	2.46551878	NA	-0.378463525	0.831885731	2.087055255	0.206135801
Mfsd5	0.153004805	0.561769061	0.067321005	0.599350981	0.22032581	0.077916829
Mfsd6	0.341509549	0.008542492	0.301358713	1.64E-05	0.642868262	1.57E-16
Mfsd6l	0.125620633	0.769760771	-0.572790153	7.53E-05	-0.447169519	0.010217885
Mfsd7a	-0.52181202	NA	1.39106703	0.294134879	0.86925501	0.566818631
Mfsd7b	-0.224511744	0.452509522	0.578457207	1.69E-06	0.353945464	0.015098607
Mfsd7c	-1.660049032	0.06831497	0.463428591	0.343383047	-1.196620441	0.037874313
Mfsd8	0.178460344	0.60335552	-0.156162936	0.295529184	0.022297408	0.911315612
Mfsd9	0.408030789	0.409215446	-0.36505063	0.106639593	0.042980158	0.892910811
Mga	0.070334795	0.817474997	0.228101201	0.034374749	0.298435997	0.013450906
Mgam	-0.619464456	0.291832693	0.46170475	0.098064367	-0.157759706	0.663218745
Mgarp	1.640413663	0.315260973	-2.371535777	0.00161877	-0.731122114	0.424583471
Mgat1	0.245788046	0.148765747	-0.240180965	0.00359885	0.005607081	0.965964372
Mgat2	0.083905571	0.705992098	0.845282789	1.14E-29	0.92918836	3.25E-27
Mgat3	-0.313156697	0.048283807	-1.209952537	1.80E-57	-1.523109233	6.36E-68
Mgat4a	0.371717991	0.114447663	-0.491897327	1.40E-05	-0.120179336	0.425324894
Mgat4b	0.104986383	0.561769061	-0.176088224	0.015225406	-0.071101841	0.451100785
Mgat5	-0.067487397	0.852882581	-0.366199327	0.002318797	-0.433686724	0.001453829
Mgat5b	-1.608985986	0.263814533	-0.187681644	0.830149145	-1.79666763	0.017916769
Mgea5	-0.080143385	0.724876191	-0.030674213	0.768215512	-0.110817598	0.275878593
Mgll	-0.276748181	0.669490893	-1.614434415	2.78E-12	-1.891182596	2.57E-13
Mgme1	0.097917833	0.800431592	0.427095072	0.001115718	0.525012906	0.000519241
Mgmt	-0.080391054	0.918911624	-0.119707906	0.703226439	-0.20009896	0.53990222
Mgp	-1.07684092	0.002101561	-2.158210203	1.02E-33	-3.235051124	4.75E-49
Mgrn1	-0.233515291	0.239370337	-0.083285352	0.436105066	-0.316800643	0.002436114
Mgst1	-1.018751018	0.531634271	-1.422769855	0.023892462	-2.441520874	0.001621792
Mgst3	-0.10400526	0.863529593	-0.899079426	2.03E-06	-1.003084685	3.70E-06
Mia	0.408178001	NA	0.279564653	0.814647346	0.687742654	0.565271366
Mia2	-0.120640434	0.675389343	-0.474089021	4.15E-06	-0.594729455	4.67E-07
Mia3	0.113862338	0.303477869	0.448597034	2.88E-22	0.562459372	2.37E-26
Miat	0.312577001	NA	-1.064662228	0.275063249	-0.752085227	0.474132574
Mib1	0.033732545	0.899226289	-0.027820936	0.799199396	0.005911608	0.964594548
Mib2	0.051822404	0.836527029	1.034627164	9.92E-41	1.086449568	7.43E-34
Mical1	-0.197183556	0.801975701	-0.689088881	0.0112737	-0.886272437	0.004607693
Mical2	-0.320641174	0.004492569	-0.159081425	0.014067358	-0.479722599	4.53E-12
Mical3	-0.402719877	0.003683287	-0.370549964	8.40E-07	-0.773269841	8.16E-20
Micalcl	0.003918752	0.994054052	-0.065179597	0.718724888	-0.061260845	0.766322577
Micall1	-0.048163936	0.85748079	-0.011230797	0.924369813	-0.059394733	0.615727594
Micall2	-0.168980078	0.844730315	-1.089595336	0.000109709	-1.258575414	9.08E-05
Micu1	0.281786657	0.050858752	-0.182030752	0.017166362	0.099755904	0.292014948
Micu2	0.071735032	0.760562839	-0.18115213	0.033144329	-0.109417098	0.291958882
Micu3	-0.26409338	0.430287375	0.245409295	0.104300802	-0.018684084	0.931038935
Mid1	0.037381264	0.948711733	0.347383521	0.055336561	0.384764785	0.063899032
Mid1ip1	0.008399008	0.974747248	0.337229467	3.81E-06	0.345628475	4.23E-05
Mid2	0.054712516	0.882369179	0.25151835	0.037956481	0.306230866	0.024843853
Midn	0.043151262	0.905420297	0.133738473	0.295720909	0.176889735	0.209733467
Mief1	-0.036192151	0.897905361	0.54961027	5.02E-11	0.513418119	1.27E-07
Mief2	-0.030700968	0.935100812	0.176667923	0.159494361	0.145966955	0.321221374
Mien1	0.310000907	0.133355763	0.172991548	0.107269891	0.482992455	1.74E-05
Mier1	-0.03799905	0.932192246	0.189958993	0.206896841	0.151959943	0.389235718
Mier2	-0.195964596	0.387466716	-0.033743142	0.791103423	-0.229707738	0.050365199
Mier3	0.05575509	0.907375394	-0.187569115	0.268454906	-0.131814025	0.509217595
Mif	0.941952949	0.075105174	-0.283241464	0.356375831	0.658711485	0.03757318
Mif4gd	-0.034886991	0.922274421	-0.261942413	0.019340196	-0.296829404	0.025103477
Miip	-0.369639708	0.246481565	0.199608674	0.215040952	-0.170031034	0.366328728
Mill2	-0.884546502	0.411983767	-0.764670728	0.114014829	-1.64921723	0.002007415
Milr1	-0.102505541	NA	-1.803370557	0.07105389	-1.905876098	0.069260971
Mina	0.325798043	0.029787879	0.161539457	0.05117012	0.4873375	3.40E-08
Mink1	-0.201800276	0.181667486	-0.099028032	0.208782409	-0.300828308	0.00019761
Minos1	0.041815557	0.888621673	0.048960488	0.679651758	0.090776045	0.460315784
Minpp1	0.185462024	0.332388276	-0.200024016	0.021246287	-0.014561991	0.909568023
Mios	0.223580983	0.274944584	-0.136866557	0.175407443	0.086714426	0.477347808
Miox	1.900161676	0.184517202	1.613507872	0.011854218	3.513669548	9.62E-06
Mipep	-0.001301848	0.997225361	-0.11363116	0.429553683	-0.114933008	0.476769455
Mipol1	0.512249553	0.097457856	0.581178339	9.91E-05	1.093427892	1.21E-10
Mir1188	0.39950269	NA	-1.689746198	0.299915124	-1.290243508	0.42118253
Mir129-1	-1.13255872	NA	-1.576905165	0.363245157	-2.709463885	0.220966528
Mir17hg	0.814864439	0.741381341	-0.329230263	0.77621188	0.485634177	0.674978869
Mir186	1.165989128	NA	-0.162365	0.941437355	1.003624129	0.621391859
Mir1894	1.791867825	NA	-1.713953174	0.407177947	0.077914651	0.977495283
Mir1905	1.499060914	NA	-0.270237422	0.801777907	1.228823492	0.199152931
Mir191	-2.472402226	NA	1.222965529	0.563249744	-1.249436697	0.639795319
Mir212	-2.934379428	0.166943273	5.617618562	3.88E-06	2.683239134	0.002929095
Mir22hg	0.396970526	0.308587281	0.75970169	6.56E-06	1.156672216	1.23E-09
Mir2861	-1.255999759	NA	0.03761524	0.980706878	-1.218384519	0.431943363
Mir3057	0.436956957	NA	1.221620133	0.679447351	1.658577089	0.585775235
Mir3060	-2.324753294	NA	0.605737592	0.814647346	-1.719015701	0.323746044
Mir3064	-1.344016634	0.06342788	0.025790197	0.959944434	-1.318226437	0.001846402
Mir3072	-0.726346431	NA	1.404344064	0.343988047	0.677997633	0.691790073
Mir3082	-0.299906769	NA	-0.068649003	0.941634745	-0.368555773	0.698440517
Mir3091	-0.81046636	NA	0.589874127	0.532701991	-0.220592232	0.834448524
Mir3101	0.252070271	0.905167066	-0.87815685	0.239877033	-0.626086579	0.465221035
Mir3113	0.465609802	0.763895087	-0.105536614	0.883573004	0.360073188	0.62651997
Mir344-2	0.289665091	0.902306526	-0.167163005	0.864578609	0.122502086	0.912956277
Mir344g	0.432731989	NA	-1.168552057	0.546456175	-0.735820068	0.66262988
Mir344i	-0.290075834	NA	-2.830176999	0.428772774	-3.120252833	0.432528389
Mir377	-3.015946706	NA	1.809431482	0.318612412	-1.206515224	0.564190098
Mir3960	0.331750346	NA	-0.063593053	0.96020478	0.268157293	0.834389327
Mir412	-0.522311101	NA	-0.528913736	0.790736912	-1.051224837	0.602002203
Mir421	-3.083694134	NA	-1.707152516	0.394886564	-4.79084665	0.030763851
Mir425	-2.799807107	NA	-1.288798941	0.492799979	-4.088606049	0.048881258
Mir5133	1.256101243	0.542006125	0.329416919	0.749251143	1.585518161	0.116096093
Mir568	-0.254755736	NA	-0.855881235	0.313655435	-1.110636971	0.233446615
Mir6516	0.963282593	NA	-3.058271515	0.234347087	-2.094988922	0.503114008
Mir670	-0.287660991	NA	-0.098103377	0.932747185	-0.385764367	0.771898274
Mir682	1.730539681	NA	-1.11695933	0.226066746	0.613580351	0.58760002
Mir6942	1.211838382	NA	0.416335821	0.868652862	1.628174203	0.58321512
Mir6992	0.370404534	NA	-0.073747609	0.968076273	0.296656926	0.869895151
Mir6999	-4.890354778	NA	1.083921142	0.569949906	-3.806433635	0.04767369
Mir700	-1.47571222	NA	1.262685076	0.582287975	-0.213027144	0.929758714
Mir7028	-2.241021939	NA	2.044383573	0.373231558	-0.196638366	0.952453339
Mir703	-0.540774431	0.649509796	0.636031119	0.194394439	0.095256688	0.888200057
Mir7036	-0.377144067	NA	-0.312303655	0.837761755	-0.689447723	0.637858798
Mir7045	1.436536983	NA	-0.860137484	0.756388652	0.576399499	0.81440622
Mir7052	-0.53060975	NA	0.080830619	0.961378984	-0.449779131	0.797300971
Mir7093	-1.583478872	NA	0.609630444	0.784566624	-0.973848428	0.679553099
Mir7115	-0.977173841	NA	-1.062082681	0.256777216	-2.039256522	0.05855894
Mir7666	-0.509023459	NA	-0.348280825	0.738102846	-0.857304284	0.454219418
Mir7673	0.408546479	NA	-1.097501799	0.273911437	-0.68895532	0.588210737
Mir8091	-0.511572192	NA	-0.299576297	0.831213837	-0.811148488	0.593731165
Mir8094	0.15283894	NA	0.613570756	0.755925979	0.766409697	0.727172054
Mir8102	-5.871104511	NA	1.64078726	0.400796607	-4.230317251	0.047186416
Mir8112	0.243856653	0.817988046	0.501595289	0.20122012	0.745451941	0.088914875
Mirc35hg	-3.907569928	NA	1.456192178	0.261481224	-2.45137775	0.211692472
Mirg	-0.054044316	0.916096292	-0.503554307	0.001844052	-0.557598623	0.002285763
Mis12	-0.310632726	0.047508788	0.784538246	1.05E-24	0.473905521	1.15E-07
Mis18a	0.656771635	0.24657918	-0.759189333	0.00394487	-0.102417698	0.780188864
Mis18bp1	-0.756893443	NA	0.122021579	0.949743503	-0.634871865	0.778980114
Misp	-0.199883748	0.644151056	-0.751686742	1.47E-06	-0.95157049	1.65E-07
Mitd1	-0.170980374	0.606068932	0.528724154	1.98E-05	0.35774378	0.016244573
Mitf	-0.037680928	0.940273497	0.609443536	4.95E-05	0.571762608	0.001003143
Mki67	0.364252514	0.728618666	-0.090286127	0.852482968	0.273966386	0.588550033
Mkks	-0.047796091	0.912066553	0.026170649	0.886863553	-0.021625442	0.916791511
Mkl1	-0.352472962	0.073534108	0.193874963	0.064103596	-0.158597999	0.200920232
Mkl2	-0.34666241	0.040645409	-0.283990857	0.001254343	-0.630653267	8.35E-11
Mkln1	-0.113660585	0.548271509	-0.078886154	0.360505557	-0.192546739	0.030139048
Mkln1os	-0.20690851	0.776092543	0.31262867	0.270687616	0.10572016	0.76248806
Mknk1	-0.045037975	0.894597188	1.131323193	3.56E-30	1.086285218	2.61E-21
Mknk2	-0.33455769	0.124113414	-0.565648589	2.78E-08	-0.900206279	7.39E-15
Mkrn1	-0.024802444	0.90536105	0.296470069	2.47E-06	0.271667624	0.000222303
Mkrn2	-0.10868853	0.646127017	0.289018221	0.001099989	0.180329691	0.09420015
Mkrn2os	-0.267219811	0.212438943	0.49025616	2.89E-07	0.22303635	0.063893284
Mkrn3	0.774651837	NA	-0.01508926	0.99346336	0.759562577	0.742516693
Mks1	-0.108209433	0.754555733	0.301895881	0.014530083	0.193686448	0.192854551
Mkx	-0.060842394	0.946430547	-0.448896679	0.115135571	-0.509739074	0.131184679
Mlec	-0.099898267	0.492750893	0.1180806	0.059267415	0.018182333	0.833397341
Mlf1	0.129590435	NA	0.049911146	0.962908011	0.179501581	0.893157205
Mlf2	0.108453868	0.653535047	0.038187491	0.742262923	0.146641359	0.191500114
Mlh1	-0.250526748	0.238520796	0.551288658	4.14E-09	0.30076191	0.007795555
Mlh3	0.137428569	0.523091083	-0.378137053	6.29E-06	-0.240708484	0.016949726
Mlkl	0.404823402	0.50936269	-0.847684366	0.000511034	-0.442860963	0.145399381
Mllt1	-0.321919998	0.128696272	0.441054853	1.06E-05	0.119134855	0.372839196
Mllt10	-0.192870085	0.173039386	0.108729323	0.135066817	-0.084140762	0.326214446
Mllt11	0.122361873	0.555372711	0.205645916	0.014817943	0.328007789	0.000424939
Mllt3	-0.199440783	0.485092871	-0.308978903	0.009360128	-0.508419686	0.000123069
Mllt4	-0.06128121	0.754176062	-0.122857865	0.088998413	-0.184139075	0.020998997
Mllt6	-0.119433877	0.579887842	-0.532882359	2.56E-11	-0.652316237	1.07E-12
